Event,Data_Source,Depth [m],Latitude,Longitude,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
GIK23354-6,forcens_lgm,0.8,70.3315,-10.6288,0,0,0,0,0,0,0,0,0,0,0,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80KB11,forcens_lgm,,36.5,24.3,0,0,0,0,0,7,1,0,0,0,5,0,134,4,0,0,0,0,58,0,0,,,0,0,2,0,0,0,0,31,0,0,0,0,26,0,0,0,0,0
BC15,forcens_lgm,,41.95,5.93,0,0,0,0,0,19,0,0,0,0,0,0,9,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,32,0,0,0,0,0
BC15,forcens_lgm,,41.95,5.93,0,0,0,0,0,15,0,0,0,0,0,0,18,0,0,0,0,0,78,0,0,0,2,0,0,0,0,0,0,0,52,0,0,0,0,10,0,0,0,0,0
BC15,forcens_lgm,,41.95,5.93,0,0,0,0,0,24,1,0,0,0,2,0,16,0,0,0,0,0,101,0,0,0,2,0,0,0,0,0,0,0,84,0,0,0,0,30,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,28,0,0,0,0,0,0,67,0,0,0,0,0,12,8,0,0,20,0,3,0,0,0,0,0,33,0,0,0,0,59,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,38,0,0,0,0,0,0,97,0,0,0,0,0,30,15,0,0,26,0,2,0,0,0,0,0,67,0,0,0,0,104,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,56,0,0,0,0,1,2,141,0,0,0,0,0,71,30,0,0,58,0,1,0,0,0,0,0,75,0,0,0,0,116,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,18,0,0,0,0,2,0,63,0,0,0,0,0,22,11,0,0,26,0,0,0,0,0,0,0,35,0,0,0,0,39,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,24,0,0,0,0,0,1,49,0,0,0,0,0,29,17,0,0,30,0,0,0,0,0,0,0,32,0,0,0,0,54,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,20,0,0,0,0,0,0,76,0,0,0,0,0,29,14,0,0,36,0,0,0,0,1,0,0,39,0,0,0,0,59,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,42,0,0,0,0,0,4,128,0,0,0,0,0,59,28,0,0,44,0,0,0,0,0,0,0,57,0,0,0,0,99,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,18,0,0,0,0,1,0,44,0,0,0,0,0,31,18,0,0,18,0,0,0,0,0,0,0,16,0,0,0,0,38,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,27,0,0,0,0,0,1,71,0,0,0,0,0,48,22,0,0,42,0,0,0,0,0,0,0,17,0,0,0,0,61,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,57,0,0,0,0,0,0,80,0,0,0,0,0,38,24,0,0,53,0,0,0,0,0,0,0,32,0,0,0,0,91,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,38,0,0,0,0,0,0,86,0,0,0,0,0,52,37,0,0,64,0,0,0,0,0,0,0,44,0,0,0,0,82,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,41,0,0,0,0,2,0,98,0,0,0,0,0,53,31,0,0,31,0,2,0,0,0,0,0,59,0,0,0,0,111,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,20,0,0,0,0,0,0,54,0,0,0,0,0,30,11,0,0,27,0,0,0,0,0,0,0,28,0,0,0,0,67,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,26,0,0,0,0,0,0,46,0,0,0,0,0,34,13,0,0,14,0,0,0,0,0,0,0,21,0,0,0,0,57,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,41,0,0,0,0,0,0,64,0,0,0,0,0,33,21,0,0,34,0,1,0,0,0,0,0,29,0,0,0,0,79,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,24,0,0,0,0,0,0,60,0,0,0,0,0,53,20,0,0,41,0,0,1,0,0,0,0,27,0,0,0,0,93,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,15,0,0,0,0,0,0,73,0,0,0,0,0,38,19,0,0,45,0,1,0,0,0,0,0,46,0,0,0,0,104,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,13,0,0,0,0,0,0,48,0,0,0,0,0,24,14,0,0,36,0,0,0,0,0,0,0,18,0,0,0,0,52,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,35,0,0,0,0,0,0,60,0,0,0,0,0,40,23,0,0,40,0,0,0,0,0,0,0,24,0,0,0,0,73,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,34,0,0,0,0,0,0,32,0,0,0,0,0,24,8,0,0,38,0,0,0,0,0,0,0,28,0,0,0,0,42,0,0,0,0,0
BS79-22,forcens_lgm,,38.231,14.23,0,0,0,0,0,32,0,0,0,0,1,0,60,0,0,0,0,0,18,7,0,0,30,0,3,0,0,0,0,0,22,0,0,0,0,53,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,42,0,0,0,0,0,7,96,0,0,0,0,0,41,14,0,0,39,0,0,0,0,1,0,0,48,0,0,0,0,75,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,42,0,0,0,0,1,7,80,0,0,0,0,0,54,17,0,0,20,0,0,0,0,0,0,0,53,0,0,0,0,63,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,33,0,0,0,0,1,9,78,0,0,0,0,0,64,22,0,0,45,0,0,0,0,0,0,0,41,0,0,0,0,39,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,60,0,0,0,0,0,0,65,0,0,0,0,0,74,14,0,0,29,0,0,0,0,0,0,0,27,0,0,0,0,51,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,25,0,0,0,0,0,4,82,0,0,0,0,0,74,19,0,0,34,0,0,0,0,0,0,0,35,0,0,0,0,39,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,31,0,0,0,0,1,0,73,0,0,0,0,0,66,37,0,0,56,0,0,0,0,0,0,0,30,0,0,0,0,49,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,50,0,0,0,0,0,1,54,0,0,0,0,0,67,18,0,0,37,0,0,0,0,0,0,0,53,0,0,0,0,64,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,39,0,0,0,0,0,4,81,0,0,0,0,0,55,19,0,0,62,0,0,0,0,0,0,0,33,0,0,0,0,70,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,30,0,0,0,0,0,2,78,0,0,0,0,0,60,20,0,0,46,0,0,1,0,0,0,0,39,0,0,0,0,61,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,32,0,0,0,0,2,3,82,0,0,0,0,0,71,27,0,0,48,0,0,0,0,0,0,0,28,0,0,0,0,49,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,42,0,0,0,0,1,1,76,0,0,0,0,0,51,25,0,0,31,0,0,0,0,1,0,0,40,0,0,0,0,75,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,37,0,0,0,0,0,0,60,0,0,0,0,0,52,16,0,0,42,0,0,0,0,0,0,0,29,0,0,0,0,65,0,0,0,0,0
BS79-33,forcens_lgm,,38.157,14.018,0,0,0,0,0,39,0,0,0,0,1,3,54,0,0,0,0,0,71,20,2,2,21,0,0,0,0,0,0,0,40,0,0,0,0,86,0,0,0,0,0
BS79-37,forcens_lgm,,38.215,13.269,0,0,0,0,0,17,0,0,0,0,0,0,165,4,0,0,0,0,143,36,0,0,7,0,2,0,0,0,0,0,25,0,0,0,0,72,0,0,0,0,0
BS79-37,forcens_lgm,,38.215,13.269,0,0,0,0,0,24,0,0,0,0,1,0,94,1,0,0,0,0,88,43,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,126,0,0,0,0,0
BS79-37,forcens_lgm,,38.215,13.269,0,0,0,0,0,44,0,0,0,0,1,0,73,5,0,0,0,0,80,27,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,132,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,60,28,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,79,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,47,24,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,71,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,95,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,42,14,2,0,4,0,0,0,0,0,0,0,31,0,0,0,0,75,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,38,21,0,0,7,0,0,0,0,0,0,0,37,0,0,0,0,78,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,44,15,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0,97,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,3,1,0,0,0,4,0,11,0,0,0,0,0,20,13,0,1,1,0,0,0,0,1,0,0,6,0,0,0,0,10,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,28,2,0,0,0,9,0,0,0,0,0,0,0,105,47,0,2,3,0,1,0,0,7,0,0,37,0,0,0,0,93,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,37,2,0,0,0,17,0,0,0,0,0,0,0,51,26,0,0,0,0,0,0,0,3,0,0,41,0,0,0,0,70,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,44,0,0,0,0,19,0,0,0,0,0,0,0,51,28,0,0,3,0,0,0,0,0,0,0,60,0,0,0,0,72,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,42,0,0,0,0,24,0,0,3,0,0,0,0,9,24,1,0,8,1,0,0,0,2,0,0,107,0,0,0,0,81,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,44,0,0,0,0,14,0,0,0,0,0,0,0,41,31,0,0,11,0,0,0,0,3,0,0,59,0,0,0,0,71,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,54,0,0,0,0,1,1,83,0,0,0,0,0,38,38,0,0,5,0,0,0,0,0,0,0,40,0,0,0,0,41,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,32,30,0,0,2,0,0,1,0,0,0,0,37,0,0,0,0,35,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,94,0,0,0,0,0,0,49,0,0,0,0,0,58,50,0,0,1,0,1,0,0,0,0,0,66,0,0,0,0,60,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,70,0,0,0,0,2,1,0,0,0,0,0,0,57,33,0,0,4,0,1,1,0,0,0,0,43,0,0,0,0,56,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,67,25,0,0,4,0,0,0,0,1,0,0,41,0,0,0,0,58,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,76,0,0,0,0,0,0,28,0,0,0,0,0,60,32,0,0,3,0,0,0,0,0,0,0,131,0,0,0,0,93,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,49,0,0,0,0,2,0,0,0,0,0,0,0,52,24,0,0,4,0,0,0,0,0,0,0,43,0,0,0,0,60,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,85,0,0,0,0,4,2,75,0,0,0,0,0,40,21,0,0,25,0,0,0,0,0,0,0,108,0,0,0,0,80,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,45,0,0,0,0,4,0,0,1,0,0,0,0,28,16,1,0,16,0,2,0,0,0,0,0,91,0,0,0,0,63,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,63,0,0,0,0,1,2,0,0,0,0,0,0,30,15,0,0,10,0,0,0,0,0,0,0,125,0,0,0,0,79,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,45,0,0,0,0,3,0,0,0,0,0,0,0,38,16,0,0,9,0,0,0,0,0,0,0,92,0,0,0,0,65,0,0,0,0,0
BS79-38,forcens_lgm,,38.247,13.346,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,36,18,0,0,33,0,0,1,0,0,0,0,64,0,0,0,0,70,0,0,0,0,0
DED8707,forcens_lgm,,39.41,13.34,0,0,0,0,0,12,0,0,0,0,1,2,37,2,0,0,0,0,69,0,0,0,24,0,0,0,0,0,0,0,9,0,0,0,0,31,0,0,0,0,0
DED8707,forcens_lgm,,39.41,13.34,0,0,0,0,0,7,0,0,0,0,1,2,86,3,0,0,0,0,132,0,0,0,28,0,0,0,0,0,0,0,6,0,0,0,0,44,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,57,0,0,0,0,0,4,156,5,0,0,0,0,110,0,1,,,0,1,0,0,0,1,0,29,0,1,0,0,57,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,23,0,0,0,0,2,0,133,3,0,0,0,0,133,0,2,,,0,0,0,0,0,0,0,21,0,2,0,0,48,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,61,0,0,0,0,0,3,170,7,0,0,0,0,189,0,7,,,0,0,0,0,0,0,0,56,0,0,0,0,143,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,29,0,0,0,0,0,0,131,4,0,0,0,0,156,0,1,,,0,0,1,0,0,1,0,16,0,4,0,0,116,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,69,0,0,0,0,1,1,95,8,0,0,0,0,123,0,7,,,0,0,0,0,0,0,0,22,0,0,0,0,122,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,29,0,0,0,0,1,0,82,1,0,0,0,0,101,0,2,,,0,0,0,0,0,1,0,23,0,1,0,0,70,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,27,0,0,0,0,0,2,147,7,0,0,0,0,165,0,4,,,0,0,0,0,0,0,0,27,0,0,0,0,110,0,0,0,0,0
KET8003,forcens_lgm,,38.49,14.3,0,0,0,0,0,11,0,0,0,0,2,0,214,5,0,0,0,0,209,0,5,,,0,0,0,0,0,0,0,16,0,0,0,0,86,0,0,0,0,0
KET8019,forcens_lgm,,40.33,13.21,0,0,0,0,0,32,0,0,0,0,1,1,104,9,0,0,0,0,80,0,1,0,84,0,3,0,0,0,0,0,22,0,0,0,0,90,0,0,0,0,0
KET8019,forcens_lgm,,40.33,13.21,0,0,0,0,0,6,0,0,0,0,1,0,65,5,0,0,0,0,65,0,1,0,55,0,1,0,0,0,0,0,18,0,0,0,0,42,0,0,0,0,0
KET8019,forcens_lgm,,40.33,13.21,0,0,0,0,0,6,0,0,0,0,2,0,198,5,0,0,0,0,75,0,1,0,76,0,0,0,0,0,1,0,16,0,0,0,0,66,0,0,0,0,0
KET8019,forcens_lgm,,40.33,13.21,0,0,0,0,0,0,1,0,0,0,2,0,170,6,0,0,0,0,64,0,0,0,35,0,0,0,0,0,0,0,8,0,0,0,0,43,0,0,0,0,0
KET8019,forcens_lgm,,40.33,13.21,0,0,0,0,0,7,0,0,0,0,1,0,94,4,0,0,0,0,150,0,0,0,30,0,0,1,0,0,0,0,13,0,0,0,0,49,0,0,0,0,0
KET8019,forcens_lgm,,40.33,13.21,0,0,0,0,0,105,0,0,0,0,1,0,165,9,0,0,0,0,73,0,0,0,5,0,0,0,0,0,0,0,33,0,0,0,0,77,0,0,0,0,0
KET8022,forcens_lgm,,40.35,11.43,0,0,0,0,0,6,0,0,0,0,0,3,22,0,0,0,0,0,40,0,0,,,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0
KET8022,forcens_lgm,,40.35,11.43,0,0,0,0,0,14,0,0,0,0,0,1,18,0,0,0,0,0,23,0,0,,,0,0,0,0,0,0,0,7,0,0,0,0,24,0,0,0,0,0
KET8022,forcens_lgm,,40.35,11.43,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,19,0,0,,,0,0,0,0,0,0,0,16,0,0,0,0,34,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,1,0,4,0,0,0,0,5,16,122,3,0,0,0,0,70,0,0,0,129,0,0,0,0,0,2,0,43,0,0,0,0,62,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,1,0,0,0,0,0,0,14,10,90,0,0,0,0,0,88,0,0,0,67,1,1,0,0,0,0,0,53,0,0,0,0,21,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,3,0,0,0,0,6,19,105,2,0,0,0,0,64,0,3,0,111,0,0,0,0,0,0,0,38,0,0,0,0,31,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,0,0,0,0,0,8,9,73,0,0,0,0,0,104,0,1,0,72,1,0,0,0,0,3,0,41,0,0,0,0,19,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,1,0,1,0,0,0,0,9,5,86,1,0,0,0,0,59,0,3,0,93,0,0,0,0,0,0,0,43,0,0,0,0,21,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,1,0,0,0,0,0,0,10,17,145,3,0,0,0,0,74,0,3,0,142,0,1,1,0,0,0,0,55,0,0,0,0,25,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,2,0,0,0,0,1,7,99,1,0,0,0,0,44,0,2,0,83,0,0,0,0,0,0,0,27,0,0,0,0,37,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,3,0,0,0,0,6,7,143,3,0,0,0,0,77,0,10,0,111,0,0,0,0,0,0,0,60,0,1,0,0,68,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,0,0,0,0,0,12,10,116,1,0,0,0,0,66,0,3,0,92,0,3,1,0,0,2,0,49,0,0,0,0,32,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,2,0,0,0,0,5,12,114,4,0,0,0,0,70,0,6,0,95,0,0,0,0,0,0,0,35,0,1,0,0,25,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,2,0,0,0,0,0,0,5,7,154,0,0,0,0,0,55,0,3,0,47,0,0,1,0,0,1,0,36,0,0,0,0,26,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,1,0,0,0,0,5,5,224,3,0,0,0,0,73,0,1,0,79,0,3,0,0,0,0,0,43,0,0,0,0,44,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,1,0,0,0,0,1,15,237,0,0,0,0,0,72,0,2,0,91,0,0,0,0,0,0,0,22,0,1,0,0,25,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,0,0,3,0,0,0,0,5,9,185,4,0,0,0,0,71,0,5,0,68,0,0,2,0,0,0,0,29,0,0,0,0,39,0,0,0,0,0
KET8039,forcens_lgm,,36.32,11.41,0,0,0,3,0,0,0,0,0,0,4,12,149,0,0,0,0,0,92,0,1,0,6,0,0,2,0,0,1,0,23,0,0,0,0,33,0,0,0,0,0
KET8216,forcens_lgm,,41.31,17.59,0,0,0,0,0,16,0,0,0,0,0,0,101,5,0,0,0,0,93,0,0,,,0,0,0,0,0,0,0,11,0,0,0,0,19,0,0,0,0,0
KET8216,forcens_lgm,,41.31,17.59,0,0,0,0,0,38,0,0,0,0,0,0,40,2,0,0,0,0,34,0,0,,,0,2,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0
KET8216,forcens_lgm,,41.31,17.59,0,0,0,0,0,23,0,0,0,0,1,0,60,5,0,0,0,0,52,0,0,,,0,0,2,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0
KET8216,forcens_lgm,,41.31,17.59,0,0,0,0,0,25,0,0,0,0,1,0,67,8,0,0,0,0,136,0,0,,,0,0,0,0,0,0,0,49,0,0,0,0,26,0,0,0,0,0
KL96,forcens_lgm,,32.77,19.19,0,0,0,0,0,25,0,0,0,0,0,0,42,2,0,0,0,0,15,0,0,0,181,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0
KL96,forcens_lgm,,32.77,19.19,0,0,0,0,0,31,0,0,0,0,0,0,43,2,0,0,0,0,16,0,0,0,145,0,0,1,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0
LC01,forcens_lgm,,40.26,6.887,0,0,0,0,0,91,0,0,0,0,0,0,31,0,0,0,0,0,133,0,0,0,36,0,0,2,0,1,0,0,137,0,0,0,0,43,0,0,0,0,0
LC01,forcens_lgm,,40.26,6.887,0,0,0,0,0,54,0,0,0,0,1,0,31,1,0,0,0,0,153,0,0,0,55,0,0,0,0,0,0,0,35,0,0,0,0,30,0,0,0,0,0
LC01,forcens_lgm,,40.26,6.887,0,0,0,0,0,58,0,0,0,0,0,0,32,0,0,0,0,0,94,0,0,0,42,0,0,0,0,2,0,0,76,0,1,0,0,40,0,0,0,0,0
LC01,forcens_lgm,,40.26,6.887,0,0,0,0,0,69,0,0,0,0,0,0,48,0,0,0,0,0,169,0,0,0,20,0,0,0,0,1,0,0,225,0,0,0,0,57,0,0,0,0,0
LC04,forcens_lgm,,38.65,6.11,0,0,0,0,0,22,0,0,0,0,0,0,42,2,0,0,0,0,89,0,0,0,20,0,0,0,0,4,0,0,21,0,0,0,0,32,0,0,0,0,0
LC04,forcens_lgm,,38.65,6.11,0,0,0,0,0,69,0,0,0,0,0,0,85,0,0,0,0,0,108,0,0,0,54,0,0,0,0,2,0,0,53,0,1,0,0,82,0,0,0,0,0
LC04,forcens_lgm,,38.65,6.11,0,0,0,0,0,43,0,0,0,0,0,0,73,0,0,0,0,0,83,0,0,0,56,0,0,0,0,1,0,0,25,0,4,0,0,52,0,0,0,0,0
LC07,forcens_lgm,,38.14,10.07,0,0,0,0,0,13,0,0,0,0,2,0,44,1,0,0,0,0,60,0,0,0,8,0,0,0,0,0,0,0,52,0,1,0,0,38,0,0,0,0,0
LC07,forcens_lgm,,38.14,10.07,0,0,0,0,0,12,0,0,0,0,10,0,18,0,0,0,0,0,35,0,0,0,8,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,0
LC07,forcens_lgm,,38.14,10.07,0,0,0,0,0,3,0,0,0,0,5,0,28,0,0,0,0,0,36,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,0,13,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,10,0,0,0,0,0,0,64,0,0,0,0,0,18,0,0,0,36,0,0,0,0,1,0,0,5,0,2,0,0,31,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,13,0,0,0,0,0,0,66,0,0,0,0,0,25,0,0,0,57,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,22,0,0,0,0,0,0,90,3,0,0,0,0,21,0,0,0,55,0,0,0,0,0,0,0,10,0,4,0,0,91,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,11,0,0,0,0,0,0,37,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,5,0,2,0,0,23,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,5,0,0,0,0,0,0,59,1,0,0,0,0,28,0,0,0,43,1,0,0,0,0,0,0,7,0,2,0,0,34,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,17,0,0,0,0,0,0,64,2,0,0,0,0,23,0,0,0,45,0,0,0,0,0,0,0,31,0,4,0,0,44,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,21,0,0,0,0,0,0,81,0,0,0,0,0,13,0,0,0,40,0,0,0,0,0,0,0,1,0,2,0,0,18,0,0,0,0,0
LC21,forcens_lgm,,35.66,26.58,0,0,0,0,0,17,0,0,0,0,0,0,50,0,0,0,0,0,25,0,0,0,22,0,0,0,0,0,0,0,20,0,4,0,0,16,0,0,0,0,0
MD 95-2043,forcens_lgm,,36.143,-2.621,0,0,0,0,0,5,0,0,0,0,0,0,246,7,0,0,0,0,41,0,0,0,5,0,0,2,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0
MD 95-2043,forcens_lgm,,36.143,-2.621,0,0,0,0,0,3,0,0,0,0,2,0,298,3,0,0,0,0,45,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0
MD 95-2043,forcens_lgm,,36.143,-2.621,0,0,0,0,0,7,0,0,0,0,3,0,321,7,0,0,0,0,35,0,0,0,0,0,0,1,0,0,1,0,19,0,0,0,0,19,0,0,0,0,0
MD 95-2043,forcens_lgm,,36.143,-2.621,0,0,0,0,0,6,0,0,0,0,2,0,276,3,0,0,0,0,73,0,0,0,13,0,0,0,0,0,0,0,24,0,0,0,0,9,0,0,0,0,0
MD 95-2043,forcens_lgm,,36.143,-2.621,0,0,0,0,0,3,0,0,0,0,3,0,181,2,0,0,0,0,70,0,0,0,3,0,0,1,0,0,1,0,24,0,0,0,0,15,0,0,0,0,0
MD 95-2043,forcens_lgm,,36.143,-2.621,0,0,0,0,0,11,0,0,0,0,8,0,441,6,0,0,0,0,120,1,0,0,5,0,0,1,0,0,0,0,24,0,0,0,0,31,0,0,0,0,0
MD 95-2043,forcens_lgm,,36.143,-2.621,0,0,0,0,0,4,0,0,0,0,5,0,291,6,0,0,0,0,92,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0
