Event,Data_Source,Depth [m],Latitude,Longitude,symbiont-barren non-spinose,symbiont-barren spinose,symbiont-bearing non-spinose,symbiont-bearing spinose,symbiont-facultative non-spinose,symbiont-facultative spinose,symbiont-obligate spinose,undetermined non-spinose
31-KL,forcens_lgm,1.61,18.75,115.87,0.0762195122,0.04268292683,0,0.01219512195,0.54573170733,0,0.30182926825,0.00914634146
31-KL,forcens_lgm,1.65,18.75,115.87,0.06965174129,0.06467661692,0,0.00995024876,0.56218905472,0,0.26368159205,0.00995024876
31-KL,forcens_lgm,1.69,18.75,115.87,0.08163265306,0.05612244898,0,0.01530612245,0.65306122447,0,0.18877551018,0
31-KL,forcens_lgm,1.73,18.75,115.87,0.05362776024,0.05047318612,0,0.01261829653,0.58044164033,0,0.27444794949,0
31-KL,forcens_lgm,1.77,18.75,115.87,0.04810996564,0.07560137457,0,0.00687285224,0.67353951886,0,0.17182130584,0.01718213058
31-KL,forcens_lgm,1.81,18.75,115.87,0.02926829268,0.08292682927,0,0.00975609756,0.69756097561,0,0.17073170734,0.00487804878
31-KL,forcens_lgm,1.85,18.75,115.87,0.04926108374,0.05418719212,0,0.00985221675,0.64532019704,0,0.21674876846,0
31-KL,forcens_lgm,1.89,18.75,115.87,0.02873563218,0.1091954023,0,0.01149425288,0.62068965513,0,0.20689655172,0
31-KL,forcens_lgm,1.97,18.75,115.87,0.03745318351,0.07490636704,0,0,0.61423220969,0,0.26217228465,0.00374531835
31-KL,forcens_lgm,2.01,18.75,115.87,0.06451612904,0.03870967742,0,0.01290322581,0.64516129034,0,0.20000000006,0
31-KL,forcens_lgm,2.05,18.75,115.87,0.03431372549,0.05882352941,0,0,0.57843137256,0,0.30392156858,0.01960784314
31-KL,forcens_lgm,2.09,18.75,115.87,0.0701754386,0.03070175439,0,0.00877192982,0.61842105269,0,0.25438596486,0.01315789474
31-KL,forcens_lgm,2.13,18.75,115.87,0.07291666666,0.05729166667,0,0.015625,0.67708333327,0,0.17708333334,0
31-KL,forcens_lgm,2.17,18.75,115.87,0.09523809524,0.02857142857,0,0.00476190476,0.71428571429,0,0.14285714284,0
6706-2,forcens_lgm,259,42.16,-124.94,0.549,0.421,0,0,0.03,0,0,0
80KB11,forcens_lgm,,36.5,24.3,0,0,0,0,0,0,0,0
A015558,forcens_lgm,0.58,8.983333333,51.73333333,0,0,0,0,0,0,0,0
A156-04,forcens_lgm,750,34.817,-74.683,0.0619195046439629,0.111455108359133,0,0.0619195046439629,0.303405572755418,0,0.461300309597523,0
A164-05,forcens_lgm,171,37.767,-71.235,0.336182336182336,0.0968660968660969,0,0.0227920227920228,0.441595441595442,0,0.102564102564103,0
A164-06,forcens_lgm,109,38.133,-69.851,0.516129032258065,0.155913978494624,0,0,0.252688172043011,0.00537634408602151,0.0698924731182796,0
A164-24,forcens_lgm,75,36.483,-69,0.166666666666667,0.0448717948717949,0,0.00641025641025641,0.544871794871795,0,0.237179487179487,0
A164-61,forcens_lgm,100,39.535,-68.783,0.323155216284987,0.175572519083969,0,0.0229007633587786,0.384223918575064,0,0.0916030534351145,0
A167-13,forcens_lgm,140,31.65,-75.35,0.161490683229814,0.046583850931677,0,0.0341614906832298,0.372670807453416,0,0.360248447204969,0
A167-14,forcens_lgm,100,31.467,-76.467,0.149847094801223,0.0397553516819572,0,0.055045871559633,0.35474006116208,0,0.388379204892966,0
A172-01,forcens_lgm,40,17.233,-73.467,0.0545073375262055,0.0230607966457023,0,0.0314465408805032,0.207547169811321,0,0.683438155136268,0
A172-02,forcens_lgm,60,16.2,-72.317,0.0423529411764706,0.0211764705882353,0,0.0611764705882353,0.291764705882353,0.00235294117647059,0.581176470588235,0
A173-04,forcens_lgm,72,33.867,-62.533,0.235988200589971,0.0471976401179941,0,0.00294985250737463,0.566371681415929,0,0.147492625368732,0
A179-15,forcens_lgm,149,24.8,-75.933,0.0506912442396313,0.00691244239631336,0,0.152073732718894,0.149769585253456,0,0.631336405529954,0
